"3941","mansoos","successor","منصوص","جه نا اوپر نص كرواما اٰوي هوئي"
"3942","minit","minute","منضض","وقت نو معيار چهے"
"3943","manzar","view, sight, scenary","منظر-مناظر","مشهد"
"3944","munhadim","fallen, broken","منهدم","توتو هوئي"
"3945","munazzam","systematic, organized","منظم","نظام والو"
"3946","manzoor kerwu","to approve","منظور كروؤ","استعمال واسطے رزا اٰپوؤ، قبول كروؤ"
"3947","manzoori","approval","منظوري","هاں كهوؤ، رزا اٰپوي"
"3948","mane' kerwu","to keep from, to prevent","منع كروؤ","روكوؤ"
"3949","mun akis","reversed, reflected","منعكس","عكس پروؤ"
"3950","mun im","giver, granter","منعم","نعمة نا اٰپنار"
"3951","munfarid","unique","منفرد","يكتا"
"3952","munfasil","separate, not attached to others","منفصل","الگ، چهتّو"
"3953","munkar","disgraceful deed","منكَر","جه نه پسند اٰوے"
"3954","munkir-munkereen","denier","منكِر-منكرين","انكار نو كرنار"
"3955","mangalwaar","tuesday","منگلوار","يوم الثلثاء، دن نو نام"
"3956","moo","mouth","منهـ","فم"
"3957","moo kaalaa thawu","","منهـ كالا تهاوؤ","رسوائي تهاوؤ، بے عزتي تهاوؤ"
"3958","manhaj","technique, way of doing things","منهج","طريقة، اسلوب"
"3959","manhal","fountain, well, etc.","منهل-مناهل","پاني پيواني جگه"
"3960","munawwar","illuminated","منوّر","روشن، نور والو"
"3961","minwaal","pattern","منوال","اسلوب"
"3962","munaa-amaani","wish","منىْ-اماني","اميد"
"3963","mani","semen","مني","نطفة"
"3964","muneer","illuminated","منير","روشن"
"3965","muhaajir-muhaajereen","migrated","مهاجر-مهاجرين","هجرة نا كرنار/ رسول الله صلع نا زمان ما مكة سي مدينة هجرة كرنار لوگو"
"3966","mohaar","rein","مهار","لگام"
"3967","mahzoom","defeated","مهزوم","بهاگنار"
"3968","mohanna","blessed","مهناء","مبارك"
"3969","mohta","big/elder","مهوتا","عظيم/ بزرگ"
"3970","mohtaai","arrogance","مهوتائي","گهمند، تكبر"
"3971","muhaar","rein","مهار","لگام"
"3972","mahaarat","proficiency, expertise","مهارة","صنعة ما گهنا ماهر هوؤ"
"3973","meher","the amount of money paid by the groom to the bride at the time of nikah","مهر","بيئرو نو حق چهے، نكاح نا وقت مرد اهنے اٰپے"
"3974","mehek","aroma","مهك","خوشبو"
"3975","mohlat","grace, time limit","مهلة","محدود وقت ني مدة"
"3976","muhim","campaign","مهم","نهضة، تحريك"
"3977","mohimmaat","tasks, missions","مهمات","عظائم"
"3978","mehmaan","guest","مهمان","ضيف"
"3979","mehmaan daari","hospitality","مهمان داري","ضيف ني كرامة كروؤ"
"3980","mohaiyah","prepared, ready","مهياء","تيار"
"3981","mahina, mahino","month","مهينه","شهر"
"3982","mawaad","matter","مواد","مادة"
"3983","muwaasaat","help","مواساة","مدد"
"3984","muwaazib","regular","مواظب","وقت نو پابند شخص"
"3985","muwaazabat","regularity","مواظبة","وقت ني پابندي"
"3986","mowaafiq","according","موافق","مطابق"
"3987","muwaafaqat","favorableness, conformity","موافقة","جيوؤ جوئيے ته تيوؤ"
"3988","muwaalat","adherence, upholding","موالاة","محبة، ولاية"
"3989","mawaali","awliyaullah as","موالي طاهرين","اولياء الله ع م"
"3990","mawaaid","a hall where food is served","موائد","جماعة خانه، جموا ني جگه"
"3991","mout","death","موت","وفاة"
"3992","mautaa","dead","موتىْ","مردار ني جمع"
"3993","moti","pearl","موتي-موتيو","لولؤة"
"3994","mouj-amwaaj","wave","موج-امواج","لهر"
"3995","mujib","accord","موجب","مطابق، موافق"
"3996","moujzan","wavy sea","موجزن","گهنو موج والو،جوش والو"
"3997","moujood","existing","موجود","جه نو وجود هوئي"
"3998","mawaddat","love","مودة","محبة"
"3999","moza","socks","موزه","پاؤں ما پهنوا نا كپرا"
"4000","mosam","season","موسم","ورس نا چار حصة ما سي كئي بهي ايك صيف(گرمي)، خريف، شتاء (سردي) انے ربيع"
"4001","mousoof","characterized","موصوف","جه ني صفة كروا ما اٰوي هوئي"
"4002","mousool thawu","to receive","موصول تهاوؤ","ملوؤ، پهنچوؤ"
"4003","moude'-mawaade'","place, spot","موضع-مواضع","جگه"
"4004","mouzu","subject, topic","موضوع-موضوعات","عنوان"
"4005","mouezat-mawaaiz","advice","موعظة-مواعظ","سكهامن"
"4006","mouqe'-mawaaqe'","place/situation/position","موقع-مواقع","وقت انے جگه"
"4007","mouqif","place","موقف","جگه"
"4008","moukib","procession","موكب","جلوس"
"4009","mokalwu","to send","موكلوؤ","پهنچاوؤ"
"4010","mokwu","to leave; drop; put; let go","موكوؤ","كئي چيز نے چهوري ديوؤ، راكهوؤ"
"4011","moulood","child","مولود","فرزند"
"4012","moula-muwaali","servant","مولىْ-موالي","غلام"
"4013","moula-mawaali","","مولىْ-موالي","جه ني ولاية كرواما اٰوے"
"4014","mulin ne'mat","bestower of the bounties","مولي النعمة","نعمة نا اٰپنار"
"4015","mouhebat","gift, endowment","موهبة-موهبات","هبة، بخشش، منحة"
"4016","moaiyad","helped one","مويد","جه نے تائيد اٰوتي هوئي"
"4017","moarrikh","historian","مؤرخ-مؤرخين","تأريخ نا لكهنار"
"4018","mu'qin-mu'qeneen","believer","مؤقن-مؤقنين","يقين نا لوگو"
"4019","muwakkad","confirmed, assured, certain","مؤكد","تأكيد والو"
"4020","mumin","believer","مؤمن-مؤمنين","جه  ايمان  لاوے"
"4021","moannas","feminine","مؤنث","انثوية نا صيغة ما"
"4022","miyaan","scabbard, sheath for a sword","ميان","تلوار  ني غمد"
"4023","maiyit-amwaat","dead","ميت-اموات","جه گذري گيا هوئي"
"4024","mitat","dead animal, meat of an animal who's zabihat is not done","ميتة","مردار"
"4025","mithaas","sweetness, sweet dish","ميتهاس","ميتهي كهاوا ني چيز، ميتها پنو"
"4026","mithu","sweet","ميتهو","حلاوة والو، سواد ني ايك قسم چهے"
"4027","meethaq","oath","ميثاق","عهد"
"4028","maidaan","open ground","ميدان","كهلّي زمين"
"4029","meezaan","scale","ميزان","تول، ترازو"
"4030","meezat","distinctive feature","ميزة","اهوي خوبي جه بيجا سي الگ كرے، خاصية"
"4031","moyassar thawu","facilitated","ميسر تهاوؤ","اٰسان تهاوؤ، امكان تهاوؤ"
"4032","mein","i","ميں","انا"
"4033","mi aad","promise","ميعاد","وعده، مدة"
"4034","miqaat","occasion","ميقات-مواقيت","موقع جه نے مناواما اٰوتو هوئي"
"4035","mail","dirt","ميل","گندگي"
"4036","meel-meelo","mile","ميل-ميلو","ايك قسم نو ماپ چهے"
"4037","mail milaap","meeting or keeping in touch","ميل ملاپ","صلة"
"4038","melu","dirty","ميلو","گندو"
"4039","maimoon","blessed","ميمون","مبارك"
"4040","meendho","sheep","ميندهو","دنبو"
"4041","naakhoon","nails","ناخون","اظفار"
"4042","naabood kerwu","to destroy, to eradicate","نابود كروؤ","ختم كروؤ"
"4043","naapaak","impure","ناپاك","نجاسة والو"
"4044","naach","dance","ناچ","موسيقىْ پر جسم ني حركة"
"4045","naadaan","ignorant, foolish","نادان","كم عقل"
"4046","naadir","unique","نادر","الگ"
"4047","naar","fire","نار","اٰگ"
"4048","naaraaz","upset mad, offensed","ناراض","خفاء"
"4049","naarangi","orange","نارنگي","پهل انے رنگ نو نام"
"4050","naari","fiery","ناري","جهنم نو شخص"
"4051","naaryal","coconut","ناريل","جوزة الهند"
"4052","naaz","pride","ناز","فخر"
"4053","naazuk","delicate","نازك","دقيق"
"4054","naazil","descend","نازل","اترؤو"
"4055","naazil thaawu","to descend","نازل تهاوؤ","اُتروؤ"
"4056","naazo neaam","abundance, as of resources or goods","نازونعم","نعمتو"
"4057","naasaaz","sick","ناساز","بيمار"
"4058","naasoot","body","ناسوت","جسم"
"4059","nashir","one who spreads, publisher","ناشر","پهيلاؤنار"
"4060","naashit","active","ناشط","نشاط والو"
"4061","naas","one who selects the successor","ناص","نص كرنار مولىْ"
"4062","naaseh","well wisher","ناصح","نصيحة كرنار، خيرخواهي كرنار"
"4063","naasir","helper","ناصر","ياري اٰپنار"
"4064","naatiq","nabi/speaker","ناطق","نبي/بولنار"
"4065","naatiq-notoqaa","anbiya","ناطق-نطقاء","نبيو"
"4066","naafe'","beneficial, useful","نافع","فائدة كرنار"
"4067","naaqis","defective","ناقص","نقصان والو"
"4068","naak","nose","ناك","انف"
"4069","naak","nose","ناك","انسان ناجسم نو وه عضو جه نا سي  انسان سنگهي سكے چهے"
"4070","naakhwu","to put, to insert","ناكهوؤ","كئي چيز نے اندر ناكهوؤ"
"4071","naamna","name and fame","نامنا","عزة، نيك نامي"
"4072","naana","mother's father","نانا","ماں نا باوا"
"4073","naani","mother's mother","ناني","ماں نا ماں"
"4074","naib","vicegerent","نائب","نيابة كرنار"
"4075","naaeb manaab","vicegerent","نائب مناب","امام ع م نا مقام ما نيابة كرنار"
"4076","nubuwat","prophethood","نبوة","نبي پنو"
"4077","nabi","nabi","نبي-انبياء","خدا يه جه نے نبوة نا مرتبة سي خاص كيدا هوئي"
"4078","nabi zaadah","descendant of nabi","نبي زاده","نبي نا شهزاده"
"4079","nitaarwu","to squeeze","نتاروؤ","نچوروؤ"
"4080","nitra","phelgm that is ejected from lungs through nose","نترا","ناك ما سي جه بلغم نكلے"
"4081","nathi","don't (want/have)","نتهي","نه هوؤ"
"4082","nateejo","result","نتيجو","انجام"
"4083","najaat","salvation","نجاة","دنيا سي چهوتي نے جنة ما جاوؤ"
"4084","najaasat","impurity","نجاسة","نا پاكي"
"4085","najis","unclean","نجس","نا پاك"
"4086","najam-nujoom","star","نجم-نجوم","ستارا"
"4087","najwa","najwa","نجوْى","اٰقا مولىْ ط ع نو سلام"
"4088","nujumi","astrologer","نجومي","منجم"
"4089","nehes","bad luck, misfortune","نحس","سعادة نو ضد، بد نصيب"
"4090","nuhusiyat","unfortunateness","نحوسية","بد نصيبي"
"4091","nukhaamat","matter that is ejected or expelled, as phlegm, from the throat or lungs by coughing or hawking and spitting","نخامة","ناك نا نترا"
"4092","nida","call","نداء","اٰواز"
"4093","nadaamat","repentance","ندامة","ندم، پستاؤ"
"4094","nudrat","rarity","ندرة","الگ پنو"
"4095","nadam","repentance","ندم","پستاؤ"
"4096","nadi","river","ندي","نهر"
"4097","nazar","vow","نذر","منة"
"4098","nazral maqaam","nazr of imam ul zamaan a.s.","نذر المقام ع م","امام  الزمان ع م ني نذر  مانوؤ"
"4099","nazeer","warner","نذير","دراؤنار"
"4100","niraalaa panu","uniqueness","نرالاپنو","ميزة، خاص وات جه نا سي بيسرا سي الگ تهوائي"
"4101","niraali","one of a kind","نرالي","جدي، الگ}"
"4102","nirtaai","correct","نرتائي","درست"
"4103","nargah","battlefield","نرغه","جنگ نو ميدان"
"4104","naram","soft","نرم","ناعم، ليسو"
"4105","nareraao","carnivorous","نريراؤ","پهاري كهانار جانورو"
"4106","nazdeek","close by","نزديك","قريب، پاےس"
"4107","nuzul","inn, a place to stay","نزل","رهواني جگه"
"4108","nisbat","relation/engagement","نسبة","رشته/ منگني"
"4109","nuskha","manuscript/prescription","نسخة","علاج/ كاپي"
"4110","nuzskhah kerwu","to copy","نسخة كروؤ","كاپي كروؤ"
"4111","nasal","progeny","نسل","اٰل، فرزندو"
"4112","nisyaan","forgetfulness","نسيان","بهول"
"4113","naseem","breeze","نسيم","تهندي هواء"
"4114","nashaat","activeness, alertness","نشاط","جوش"
"4115","nishaani","spot/flag","نشان","داغ/ عَلَم"
"4116","nishaani","mark, sign","نشاني","علامة"
"4117","nashr kerwu","to spread","نشر كروؤ","پهيلاوؤ"
"4118","nasha, nasho","intoxication","نشه","چهاك"
"4119","nashonuma","upbringing","نشونما","پروريش"
"4120","nisaab","course, curriculum","نصاب","كوئي بهي اسكول يا جامعة ما جه جه چيز ني دراسة تهاتي هوئي ته"
"4121","nasraani","christian","نصراني","جه نصرانية نا دين پر هوئي"
"4122","nasraaniyat","christianity","نصرانية","عيسىْ ع م جه دين لئي نے اٰيا ته"
"4123","nusrat","help","نصرة","ياري"
"4124","nisf","half","نصف","اردهو"
